ID,Age,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Label,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
227,-1.217640184163835,-0.41831886591783635,3,164,3,2,1,2,-0.8732209338598148,1,19,3,3,80,0,5,3,2,5,4,4,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
228,1.3285451749026185,1.2904637693964023,4,170,3,3,2,1,0.017690737129650153,1,14,3,3,80,0,16,2,2,15,11,5,11,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
229,1.3285451749026185,-1.0285983785300645,2,431,3,2,4,3,1.5871295631141875,7,12,3,4,80,0,25,2,3,7,1,0,7,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
230,0.8857303298475832,1.9007432820086303,2,1888,2,2,2,4,-0.12255518202349021,0,13,3,4,80,2,10,2,2,9,8,3,8,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
231,-0.9962327616363171,-0.540374768440282,4,65,3,3,1,3,-0.6455600091225688,1,13,3,3,80,0,2,3,2,2,2,2,2,1,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True
232,-1.217640184163835,-0.41831886591783635,3,686,3,3,1,4,-0.8114787818574489,1,13,3,3,80,1,3,2,3,3,2,0,2,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
233,0.7750266185838243,0.06990474417194607,4,1200,3,3,1,3,-0.7527070426661935,1,11,3,3,80,0,6,4,3,6,4,0,2,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
234,0.33221177352878895,-1.0285983785300645,4,1361,2,3,1,2,-0.8691896593304508,3,22,4,3,80,1,7,3,3,4,2,0,3,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
235,-1.217640184163835,-0.540374768440282,3,2060,4,2,1,3,-0.7463418723566712,0,18,3,4,80,0,5,2,3,4,2,0,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
236,-0.3320104940537641,-0.7844865734851733,4,1115,3,2,1,4,-0.7435836318892116,3,17,3,4,80,3,6,2,3,0,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
237,-0.3320104940537641,-0.9065424760076188,2,1140,4,3,2,3,-0.5199539816813297,2,11,3,4,80,0,5,3,2,3,2,0,2,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
238,-0.22130678279000526,2.144855087053521,4,1728,4,3,2,3,0.08473719772328457,2,16,3,2,80,1,17,3,3,7,7,0,7,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
239,0.6643229073200655,-0.41831886591783635,3,1402,1,2,2,3,-0.5097697091860941,1,14,3,1,80,0,20,3,1,20,7,1,8,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
240,-0.7748253391087995,-0.9065424760076188,3,117,3,2,2,4,-0.49470547278689136,1,19,3,1,80,3,11,3,3,11,10,10,8,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
241,0.7750266185838243,-1.0285983785300645,4,1903,2,4,2,1,-0.30778163803058783,2,15,3,4,80,1,10,5,3,2,0,2,2,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
242,0.5536191960563066,0.3140165492168373,3,1768,2,3,1,2,-0.7887763410868196,8,22,4,2,80,3,7,6,2,5,3,0,4,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
243,-0.7748253391087995,-0.7844865734851733,3,562,3,3,1,4,-0.9307196389891659,4,15,3,3,80,1,9,3,1,5,3,1,4,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
244,-0.7748253391087995,1.5345755744412934,4,567,3,3,3,1,0.40914871116526885,0,11,3,3,80,0,10,3,3,9,8,7,8,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
245,0.11080435100127126,0.06990474417194607,1,1006,3,3,1,3,-0.8061744732661804,0,17,3,2,80,1,3,0,2,2,1,0,2,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
246,-0.6641216278450406,-1.0285983785300645,4,1427,2,1,1,3,-1.0873028286034134,1,12,3,2,80,0,1,3,3,1,0,0,0,1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
247,1.8820637312214128,-0.9065424760076188,4,1070,3,2,3,3,0.8916286206270558,6,11,3,2,80,1,13,4,3,9,4,7,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
248,1.2178414636388597,0.6801842567841742,4,1576,3,3,1,1,-0.8734331062034656,8,12,3,4,80,1,10,3,2,8,2,7,6,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
249,-0.6641216278450406,-0.17420706087294516,2,1461,4,4,1,2,-0.928173570865357,9,18,3,4,80,0,8,3,3,3,2,0,2,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
250,0.2215080622650301,0.6801842567841742,4,1975,2,3,4,1,1.4549461930197753,0,12,3,1,80,0,21,3,3,20,8,11,10,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
251,-1.3283438954275937,-0.17420706087294516,3,707,4,4,2,2,-0.3463970045750228,0,22,4,3,80,1,4,4,3,3,2,1,2,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
252,-0.3320104940537641,-1.0285983785300645,4,1047,2,4,2,4,0.6877309983786929,0,11,3,4,80,1,16,2,2,15,1,0,9,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
253,-1.106936472900076,-0.9065424760076188,1,667,3,3,1,1,-0.7304289465828656,0,11,3,2,80,1,5,3,3,4,3,0,2,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
254,0.8857303298475832,1.2904637693964023,3,1460,2,1,3,1,0.9266370573294281,2,18,3,2,80,1,24,2,3,7,7,0,7,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
255,-1.106936472900076,-0.05215115835049954,3,218,4,3,1,2,-0.9462082200756701,6,18,3,4,80,1,6,1,1,2,2,2,2,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
256,0.9964340411113419,-0.9065424760076188,2,1857,4,3,3,4,0.444369320211292,3,14,3,3,80,1,12,4,2,9,8,4,7,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
257,-1.217640184163835,1.2904637693964023,2,1818,4,3,1,2,-0.9198988494629781,0,11,3,3,80,0,6,3,3,5,1,1,4,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
258,-0.22130678279000526,-1.0285983785300645,3,600,2,3,2,3,-0.37482809862422223,9,11,3,3,80,0,15,2,3,11,9,6,9,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
259,-0.11060307152624642,0.4360724517392829,3,829,3,3,1,2,-0.9209597111812318,4,13,3,2,80,1,8,2,3,5,2,0,4,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
260,0.6643229073200655,-0.29626296339539077,3,262,4,4,1,4,-0.9324170177383718,4,14,3,4,80,3,7,3,4,5,4,2,2,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
261,-0.5534179165812818,-0.9065424760076188,4,1692,4,3,1,2,-1.080088968919288,1,12,3,1,80,0,1,2,3,1,0,0,0,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
262,-0.4427142053175229,1.9007432820086303,3,1108,1,2,1,2,-0.8848904127606056,4,20,4,2,80,0,5,0,3,2,2,2,2,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
263,-1.217640184163835,-1.0285983785300645,3,956,3,2,2,1,-0.46457699998848606,1,12,3,2,80,0,7,2,3,7,7,0,7,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
264,0.8857303298475832,1.9007432820086303,3,1306,2,3,5,2,2.456399655051277,3,22,4,3,80,0,22,4,3,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
265,-0.22130678279000526,-0.6624306709627276,2,53,3,3,1,4,-0.9616968011621742,1,12,3,3,80,1,1,3,3,1,0,0,0,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
266,-0.5534179165812818,-0.17420706087294516,2,865,3,4,2,3,-0.2776531652321825,5,12,3,3,80,1,9,3,2,5,3,1,3,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
267,-0.6641216278450406,0.06990474417194607,3,1979,3,3,3,3,0.9648280791865618,4,20,4,3,80,1,13,2,4,11,7,4,8,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
268,-0.11060307152624642,-0.17420706087294516,3,83,3,3,3,3,0.7664469378731181,1,13,3,2,80,3,17,2,3,17,14,12,8,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
269,1.9927674424851716,-0.9065424760076188,3,787,4,3,5,1,2.8378855289353107,5,13,3,4,80,1,24,2,3,5,2,1,4,1,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
270,-0.8855290503725584,-1.0285983785300645,3,1954,1,3,2,1,-0.2356430411893356,0,12,3,1,80,1,6,5,2,5,3,0,2,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
271,0.2215080622650301,1.7786873794861846,1,2014,1,3,2,4,-0.504041055907524,7,13,3,1,80,0,18,2,3,7,7,1,7,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
272,-0.3320104940537641,0.06990474417194607,4,1055,3,3,1,3,-0.9046224407201247,1,19,3,4,80,1,1,2,3,1,1,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
273,1.3285451749026185,-1.0285983785300645,3,1677,3,3,4,3,1.8873534293799872,4,14,3,1,80,0,23,2,3,8,7,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
274,-0.11060307152624642,0.1919606466943917,3,85,2,2,2,2,0.0032630177613997076,1,13,3,3,80,0,6,3,3,6,5,0,3,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
275,-1.3283438954275937,-0.540374768440282,3,142,3,2,2,3,-0.1569271016949104,1,11,3,4,80,0,6,1,3,6,4,0,3,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
276,-0.22130678279000526,-0.29626296339539077,3,845,3,3,3,3,0.7929684808294608,3,21,4,2,80,0,17,3,4,8,5,1,6,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
277,-0.9962327616363171,-0.17420706087294516,2,395,4,3,1,4,-0.673354586140816,1,21,4,4,80,0,5,3,3,5,3,0,2,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
278,-0.9962327616363171,-1.0285983785300645,3,1315,3,1,2,4,0.04039317790027953,0,11,3,1,80,3,10,6,3,9,8,7,5,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
279,0.0001006397375124165,-0.17420706087294516,2,1794,3,3,2,2,-0.5118914326226015,2,13,3,3,80,0,19,4,2,10,0,4,7,0,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False
280,-0.11060307152624642,-0.05215115835049954,4,1949,1,4,1,2,-0.779440757966187,1,22,4,2,80,0,5,3,3,5,4,0,2,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
281,-0.6641216278450406,-0.9065424760076188,1,604,2,3,2,4,0.02087332228441128,4,13,3,3,80,0,10,2,4,6,5,0,5,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
282,-0.22130678279000526,0.8022401593066197,2,1886,4,2,2,2,-0.3597638622250196,0,11,3,4,80,0,4,2,3,3,2,0,2,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
283,-0.7748253391087995,-0.6624306709627276,3,514,3,3,1,4,-0.8908312383828264,9,23,4,3,80,0,3,4,3,1,0,0,0,1,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True
284,-0.3320104940537641,-0.05215115835049954,3,717,4,2,3,2,0.45349273098827386,1,14,3,2,80,0,9,3,4,8,7,7,7,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
285,0.11080435100127126,2.3889668920984124,5,79,4,3,2,4,-0.8651583848010866,1,11,3,4,80,0,10,2,3,10,3,9,9,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
286,0.11080435100127126,-0.9065424760076188,3,24,4,3,1,4,-0.5388373202662456,5,11,3,3,80,0,6,3,3,3,2,1,2,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
287,-0.11060307152624642,-0.6624306709627276,4,1435,1,2,2,4,-0.14292372701396142,1,16,3,3,80,0,10,2,2,10,4,1,8,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
288,-1.5497513179551115,-0.17420706087294516,1,1684,4,2,1,3,-0.5292895648019623,1,11,3,1,80,0,5,2,3,5,4,1,2,1,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True
289,-1.106936472900076,-0.6624306709627276,3,2064,2,4,2,2,-0.07248250892191513,1,20,4,2,80,1,6,0,3,6,2,0,3,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
290,-0.22130678279000526,1.5345755744412934,3,577,4,1,1,3,-0.4781560299821335,0,15,3,3,80,0,6,2,3,5,4,4,3,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
291,0.11080435100127126,-0.05215115835049954,2,1940,2,3,1,4,-0.36337079206708217,2,19,3,4,80,2,10,0,4,5,2,0,3,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
292,-0.5534179165812818,-0.7844865734851733,2,727,3,3,3,4,0.9919861391738567,3,15,3,4,80,0,10,6,3,7,7,7,7,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
293,-1.5497513179551115,-0.05215115835049954,1,758,2,3,1,1,-0.8452141844979169,1,14,3,4,80,1,5,2,4,4,3,0,2,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
294,-0.5534179165812818,0.4360724517392829,4,859,2,3,2,4,-0.44145021453055516,2,11,3,3,80,1,8,3,2,5,2,0,3,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
295,1.9927674424851716,-0.9065424760076188,1,1096,4,3,3,2,0.9531586002857709,3,18,3,2,80,1,23,4,3,3,2,1,2,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
296,0.9964340411113419,-0.9065424760076188,3,575,1,3,4,3,2.4139651863211284,6,13,3,3,80,0,26,2,1,3,2,0,1,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
297,2.546285998803966,2.2669109895759667,3,573,3,2,3,1,0.8025162362937442,4,19,3,4,80,0,22,5,4,18,13,13,11,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
298,-0.8855290503725584,-0.05215115835049954,3,1752,2,1,1,2,-0.790049375148724,1,13,3,3,80,0,2,3,3,2,2,2,2,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
299,1.3285451749026185,-1.0285983785300645,3,887,3,3,1,1,-0.6160680533551157,2,16,3,2,80,1,7,2,3,4,2,0,2,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
300,0.5536191960563066,0.3140165492168373,3,1167,3,3,4,1,1.5434220603221347,0,12,3,2,80,0,22,2,2,21,9,13,14,1,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
301,-0.22130678279000526,-1.0285983785300645,3,314,3,3,3,3,0.4891376847215985,1,14,3,1,80,0,10,3,4,10,7,0,8,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
302,0.0001006397375124165,-0.41831886591783635,3,474,3,4,2,1,-0.10812746265523976,4,13,3,1,80,2,13,2,3,7,7,6,7,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
303,1.7713600199576538,1.7786873794861846,4,1689,2,4,3,4,0.11062222364867508,3,15,3,3,80,0,11,2,3,4,3,1,2,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
304,0.0001006397375124165,0.06990474417194607,3,1640,2,3,1,2,-0.5405346990154516,1,11,3,1,80,1,8,2,1,8,4,7,7,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
305,1.4392488861663773,1.5345755744412934,5,1539,3,1,4,4,1.681970600726069,1,13,3,4,80,0,32,2,3,32,6,13,9,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True
306,1.8820637312214128,-0.9065424760076188,4,126,1,3,3,3,1.4990780404991297,9,12,3,1,80,1,16,5,1,4,3,0,3,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
307,1.4392488861663773,-0.7844865734851733,3,644,1,3,5,2,2.48589161081873,1,11,3,3,80,1,32,2,3,32,5,10,7,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
308,1.2178414636388597,-0.6624306709627276,3,1363,4,3,3,4,0.30009212652878753,1,11,3,3,80,0,11,2,3,10,9,0,8,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
309,-0.8855290503725584,-0.7844865734851733,2,690,2,3,2,3,-0.19575464058299613,1,14,3,1,80,1,6,5,2,6,0,1,2,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
310,1.5499525974301362,-0.540374768440282,3,1352,3,3,4,2,1.6002842484205335,1,11,3,2,80,1,33,2,3,33,9,0,10,0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
311,-0.5534179165812818,-0.540374768440282,2,1939,1,4,1,3,-0.8596419038661673,3,14,3,1,80,0,8,2,3,4,1,0,3,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
312,0.4429154847925478,-0.9065424760076188,4,927,2,1,1,4,-0.7862302729630106,4,13,3,3,80,1,10,1,2,7,7,1,0,1,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
313,1.8820637312214128,-0.7844865734851733,3,303,4,3,2,1,-0.11534132233936498,2,14,3,4,80,1,16,4,3,6,2,0,5,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
314,-1.4390476066913525,0.9242960618290653,2,643,4,2,1,2,-0.9243544686796437,1,21,4,4,80,1,1,2,3,1,0,0,0,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
315,-0.7748253391087995,0.8022401593066197,1,1479,4,3,2,3,-0.250919449932189,8,15,3,3,80,2,4,2,2,2,1,2,2,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
316,-1.3283438954275937,-0.540374768440282,2,369,2,4,2,1,-0.5269556690218041,1,12,3,4,80,2,6,2,3,6,3,1,5,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
317,1.4392488861663773,-1.0285983785300645,3,249,3,2,1,3,-0.5927290955535341,2,15,3,4,80,1,5,2,2,3,2,0,2,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
318,-0.5534179165812818,0.4360724517392829,3,1234,3,2,1,2,-0.7936563049907867,1,20,4,3,80,1,2,2,3,2,2,2,2,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
319,0.4429154847925478,1.5345755744412934,3,1392,4,3,2,4,-0.21569884088616587,3,14,3,1,80,2,12,4,2,6,2,3,3,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
320,-0.5534179165812818,-0.05215115835049954,2,195,4,1,2,4,-0.3852245434631086,0,17,3,4,80,3,9,2,4,8,7,0,7,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
321,-0.3320104940537641,-0.6624306709627276,3,1882,3,3,3,4,0.685184930254884,2,13,3,4,80,3,9,3,3,5,3,1,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
322,-0.3320104940537641,-1.0285983785300645,4,1580,2,3,2,4,-0.21209191104410327,9,17,3,2,80,1,9,3,2,2,2,2,1,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
323,-0.7748253391087995,-0.05215115835049954,2,1298,3,3,2,3,-0.37949589018453855,7,18,3,3,80,0,10,3,3,8,4,1,7,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
324,1.4392488861663773,-0.9065424760076188,4,1061,2,3,5,3,2.705914331184549,2,11,3,4,80,1,29,2,2,8,1,7,7,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
325,0.6643229073200655,-0.41831886591783635,4,661,2,2,4,4,2.152144514256113,4,14,3,3,80,1,21,3,2,1,0,0,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
326,-1.217640184163835,-0.7844865734851733,3,1581,1,3,1,4,-0.9383578433605926,1,21,4,1,80,0,1,5,3,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
327,1.660656308693895,-0.17420706087294516,4,433,3,2,2,2,-0.32730149364645605,2,15,3,1,80,0,11,3,2,8,2,7,7,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
328,0.7750266185838243,-0.6624306709627276,2,1288,3,4,5,1,2.6959422310329644,1,14,3,4,80,2,26,4,2,25,9,14,13,0,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
329,1.7713600199576538,-0.17420706087294516,3,897,1,3,4,4,1.1356268158254088,5,14,3,3,80,1,28,3,3,2,0,2,2,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
330,1.4392488861663773,0.1919606466943917,3,226,3,3,5,2,2.8521010759599106,3,15,3,2,80,0,21,5,3,5,4,4,4,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
331,1.2178414636388597,0.06990474417194607,3,1867,4,2,5,2,2.796724094267067,4,12,3,4,80,0,29,3,3,22,10,12,9,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
332,-0.4427142053175229,-0.540374768440282,4,338,3,2,1,4,-0.758011351257462,1,13,3,3,80,1,2,2,2,2,2,0,2,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
333,1.660656308693895,0.1919606466943917,4,813,4,3,2,3,-0.7075143334685855,8,20,4,2,80,1,9,3,3,5,2,1,4,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
334,0.9964340411113419,-0.9065424760076188,4,38,2,3,5,1,2.6443843515258343,3,12,3,4,80,0,22,2,2,2,2,2,1,0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
335,-0.3320104940537641,0.06990474417194607,4,1615,3,4,2,4,-0.37334289221866707,1,13,3,1,80,1,9,3,3,9,7,7,2,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
336,-0.4427142053175229,2.3889668920984124,4,1101,1,2,2,3,-0.4191721184472273,1,22,4,2,80,0,14,4,3,13,7,3,8,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
337,-0.9962327616363171,-0.9065424760076188,3,1296,4,2,1,4,-0.5551745907273528,1,12,3,2,80,1,2,2,3,2,2,2,2,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
338,0.4429154847925478,-0.29626296339539077,2,1085,2,4,1,3,-0.6593512114598671,1,13,3,3,80,0,10,3,3,10,6,0,8,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
339,0.6643229073200655,-0.9065424760076188,4,1849,1,3,2,4,-0.17156699340681156,1,20,4,3,80,1,7,5,3,7,7,7,7,0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
340,-0.22130678279000526,-1.0285983785300645,3,1564,4,2,1,1,-0.855822801680454,1,19,3,2,80,0,3,3,3,3,0,1,2,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
341,-0.6641216278450406,-0.9065424760076188,4,1324,4,3,3,3,0.7146768860223371,1,19,3,1,80,1,10,5,2,10,8,9,6,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
342,0.11080435100127126,-0.9065424760076188,3,1675,4,2,1,2,-0.8579445251169614,1,22,4,2,80,0,4,3,3,4,3,3,3,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
343,-0.4427142053175229,-1.0285983785300645,3,969,2,2,2,4,0.09874057240423353,0,14,3,1,80,0,6,3,3,5,0,1,4,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
344,0.7750266185838243,-0.9065424760076188,1,1496,2,3,3,3,0.7904224127056519,5,18,3,2,80,0,16,2,2,2,2,2,2,0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True
345,-1.4390476066913525,0.1919606466943917,2,26,1,4,2,3,-0.5246217732416459,0,18,3,4,80,1,5,5,2,4,2,1,3,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
